0,wrd_length,total_char,syl_count,syl_sum,sentiment
"She generally gave herself very good advice, (though she very seldom followed it), and sometimes she scolded herself so severely as to bring tears into her eyes; and once she remembered trying to box her own ears for having cheated herself in a game of croquet she was playing against herself, for this curious child was very fond of pretending to be two people.","[3, 9, 4, 7, 4, 4, 6, 6, 3, 4, 6, 8, 2, 3, 9, 3, 7, 7, 2, 8, 2, 2, 5, 5, 4, 3, 4, 3, 4, 3, 10, 6, 2, 3, 3, 3, 4, 3, 6, 7, 7, 2, 1, 4, 2, 7, 3, 3, 7, 7, 7, 3, 4, 7, 5, 3, 4, 4, 2, 10, 2, 2, 3, 6]",292,"[0 4 1 2 2 1 2 1 0 2 2 2 1 1 3 0 1 2 1 4 1 1 1 2 2 1 0 1 1 0 3 1 1 1 1 1 2
 1 2 2 2 1 1 1 1 2 0 1 1 2 2 1 1 2 1 1 2 1 1 3 1 1 1 1]",88,0.208571428571
"'But it's no use now,' thought poor Alice, 'to pretend to be two people!","[4, 2, 2, 2, 3, 3, 7, 4, 5, 3, 7, 2, 2, 3, 6]",55,[1 1 0 1 1 1 1 1 2 1 2 1 1 1 1],16,-0.5
"Why, there's hardly enough of me left to make ONE respectable person!'","[3, 5, 2, 6, 6, 2, 2, 4, 2, 4, 3, 11, 6]",56,[1 1 0 2 2 1 1 1 1 1 1 3 2],17,0.208333333333
"Soon her eye fell on a little glass box that was lying under the table: she opened it, and found in it a very small cake, on which the words 'EAT ME' were beautifully marked in currants.","[4, 3, 3, 4, 2, 1, 6, 5, 3, 4, 3, 5, 5, 3, 5, 3, 6, 2, 3, 5, 2, 2, 1, 4, 5, 4, 2, 5, 3, 5, 4, 2, 4, 11, 6, 2, 8]",145,[1 1 0 1 1 1 1 1 1 1 1 1 2 1 1 0 2 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 5 1 1 2],44,-0.1375
"'Well, I'll eat it,' said Alice, 'and if it makes me grow larger, I can reach the key; and if it makes me grow smaller, I can creep under the door; so either way I'll get into the garden, and I don't care which happens!'","[5, 1, 3, 3, 2, 4, 5, 4, 2, 2, 5, 2, 4, 6, 1, 3, 5, 3, 3, 3, 2, 2, 5, 2, 4, 7, 1, 3, 5, 5, 3, 4, 2, 6, 3, 1, 3, 3, 4, 3, 6, 3, 1, 2, 3, 4, 5, 7]",165,"[1 1 0 2 1 1 2 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 2 1 1 0
 1 2 1 2 1 1 1 0 1 1 2]",55,0.0
"She ate a little bit, and said anxiously to herself, 'Which way?","[3, 3, 1, 6, 3, 3, 4, 9, 2, 7, 6, 3]",50,[0 1 1 1 1 1 1 3 1 2 1 1],14,-0.21875
Which way?,"[5, 3]",8,[1 1],2,0.0
"', holding her hand on the top of her head to feel which way it was growing, and she was quite surprised to find that she remained the same size: to be sure, this generally happens when one eats cake, but Alice had got so much into the way of expecting nothing but out-of-the-way things to happen, that it seemed quite dull and stupid for life to go on in the common way.","[7, 3, 4, 2, 3, 3, 2, 3, 4, 2, 4, 5, 3, 2, 3, 7, 3, 3, 3, 5, 9, 2, 4, 4, 3, 8, 3, 4, 4, 2, 2, 4, 4, 9, 7, 4, 3, 4, 4, 3, 5, 3, 3, 2, 4, 4, 3, 3, 2, 9, 7, 3, 14, 6, 2, 6, 4, 2, 6, 5, 4, 3, 6, 3, 4, 2, 2, 2, 2, 3, 6, 3]",291,"[2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 0 1 1 2 1 1 1 0 2 1 1 1 1 1 1 1 4 2 1 1
 2 1 1 2 1 1 1 1 2 1 1 1 3 2 1 4 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1]",91,-0.00462962962963
"So she set to work, and very soon finished off the cake.","[2, 3, 3, 2, 4, 3, 4, 4, 8, 3, 3, 4]",43,[1 0 1 1 1 1 2 1 2 1 1 1],13,0.2
*    *    *    *    *    *    *      *    *    *    *    *    *    *    *    *    *    *    *    *     CHAPTER II.,"[7, 2]",9,[2 1],3,0.0
The Pool of Tears  'Curiouser and curiouser!',"[3, 4, 2, 5, 10, 3, 9]",36,[1 1 1 2 3 1 3],12,0.0
"cried Alice (she was so much surprised, that for the moment she quite forgot how to speak good English); 'now I'm opening out like the largest telescope that ever was!","[5, 5, 3, 3, 2, 4, 9, 4, 3, 3, 6, 3, 5, 6, 3, 2, 5, 4, 7, 4, 1, 2, 7, 3, 4, 3, 7, 9, 4, 4, 3]",133,[1 2 0 1 1 1 2 1 1 1 2 0 1 2 1 1 2 1 2 1 1 0 3 1 1 1 2 3 1 2 1],40,0.266666666667
"Good-bye, feet!'","[8, 4]",12,[1 1],2,0.0
"(for when she looked down at her feet, they seemed to be almost out of sight, they were getting so far off).","[3, 4, 3, 6, 4, 2, 3, 4, 4, 6, 2, 2, 6, 3, 2, 5, 4, 4, 7, 2, 3, 3]",82,[1 1 0 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1],23,-0.0277777777778
"'Oh, my poor little feet, I wonder who will put on your shoes and stockings for you now, dears?","[3, 2, 4, 6, 4, 1, 6, 3, 4, 3, 2, 4, 5, 3, 9, 3, 3, 3, 5]",73,[1 1 1 1 1 1 2 1 1 1 1 1 0 1 2 1 1 1 2],21,-0.29375
I'm sure _I_ shan't be able!,"[1, 2, 4, 1, 3, 3, 2, 4]",20,[1 0 1 1 1 0 1 1],6,0.5625
"I shall be a great deal too far off to trouble myself about you: you must manage the best way you can;--but I must be kind to them,' thought Alice, 'or perhaps they won't walk the way I want to go!","[1, 5, 2, 1, 5, 4, 3, 3, 3, 2, 7, 6, 5, 3, 3, 4, 6, 3, 4, 3, 3, 3, 3, 1, 4, 2, 4, 2, 4, 7, 5, 3, 7, 4, 2, 3, 4, 3, 3, 1, 4, 2, 2]",149,"[1 1 1 1 2 2 1 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 0 1
 1 1 1 1 1 1]",49,0.49
Let me see: I'll give them a new pair of boots every Christmas.',"[3, 2, 3, 1, 3, 4, 4, 1, 3, 4, 2, 5, 5, 9]",49,[1 1 1 1 0 1 1 1 1 1 1 1 3 2],16,0.136363636364
And she went on planning to herself how she would manage it.,"[3, 3, 4, 2, 8, 2, 7, 3, 3, 5, 6, 2]",48,[1 0 1 1 2 1 2 1 0 1 2 1],13,0.0
"'They must go by the carrier,' she thought; 'and how funny it'll seem, sending presents to one's own feet!","[5, 4, 2, 2, 3, 7, 3, 7, 4, 3, 5, 2, 3, 4, 7, 8, 2, 3, 2, 3, 4]",83,[1 1 1 1 1 3 0 1 1 1 2 1 0 1 2 2 1 1 0 1 1],23,0.5
And how odd the directions will look!,"[3, 3, 3, 3, 10, 4, 4]",30,[1 1 1 1 3 1 1],9,-0.208333333333
"ALICE'S RIGHT FOOT, ESQ.","[5, 2, 5, 4, 3]",19,[2 0 1 1 1],5,0.285714285714
"HEARTHRUG,          NEAR THE FENDER,            (WITH ALICE'S LOVE).","[9, 4, 3, 6, 4, 5, 2, 4]",37,[3 2 1 2 1 2 0 1],12,0.3
"Oh dear, what nonsense I'm talking!'","[2, 4, 4, 8, 1, 2, 7]",28,[1 2 1 2 1 0 2],9,0.0
"Just then her head struck against the roof of the hall: in fact she was now more than nine feet high, and she at once took up the little golden key and hurried off to the garden door.","[4, 4, 3, 4, 6, 7, 3, 4, 2, 3, 4, 2, 4, 3, 3, 3, 4, 4, 4, 4, 4, 3, 3, 2, 4, 4, 2, 3, 6, 6, 3, 3, 7, 3, 2, 3, 6, 4]",143,"[1 1 1 2 1 2 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1 1 2 1 1 1 2
 1]",41,0.1545
Poor Alice!,"[4, 5]",9,[1 2],3,-0.5
"It was as much as she could do, lying down on one side, to look through into the garden with one eye; but to get through was more hopeless than ever: she sat down and began to cry again.","[2, 3, 2, 4, 2, 3, 5, 2, 5, 4, 2, 3, 4, 2, 4, 7, 4, 3, 6, 4, 3, 3, 3, 2, 3, 7, 3, 4, 8, 4, 4, 3, 3, 4, 3, 5, 2, 3, 5]",143,"[1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 0 1 1 1 1 1 1 3 1 2 0 1 1 1 2 1
 1 2]",43,0.0972222222222
"'You ought to be ashamed of yourself,' said Alice, 'a great girl like you,' (she might well say this), 'to go on crying in this way!","[4, 5, 2, 2, 7, 2, 8, 4, 5, 2, 5, 4, 4, 3, 3, 5, 4, 3, 4, 3, 2, 2, 6, 2, 4, 3]",98,[1 1 1 1 2 1 2 1 2 1 2 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1],29,0.275
"Stop this moment, I tell you!'","[4, 4, 6, 1, 4, 3]",22,[1 1 2 1 1 1],7,0.0
"But she went on all the same, shedding gallons of tears, until there was a large pool all round her, about four inches deep and reaching half down the hall.","[3, 3, 4, 2, 3, 3, 4, 8, 7, 2, 5, 5, 5, 3, 1, 5, 4, 3, 5, 3, 5, 4, 6, 4, 3, 8, 4, 4, 3, 4]",123,[1 0 1 1 1 1 1 2 2 1 2 2 1 1 1 1 1 1 1 1 2 1 1 1 1 3 1 1 1 1],36,-0.0513227513228
"After a time she heard a little pattering of feet in the distance, and she hastily dried her eyes to see what was coming.","[5, 1, 4, 3, 5, 1, 6, 9, 2, 4, 2, 3, 8, 3, 3, 7, 5, 3, 4, 2, 3, 4, 3, 6]",96,[2 1 1 0 2 1 1 3 1 1 1 1 2 1 0 3 1 1 0 1 1 1 1 2],29,-0.19375
"It was the White Rabbit returning, splendidly dressed, with a pair of white kid gloves in one hand and a large fan in the other: he came trotting along in a great hurry, muttering to himself as he came, 'Oh!","[2, 3, 3, 5, 6, 9, 10, 7, 4, 1, 4, 2, 5, 3, 6, 2, 3, 4, 3, 1, 5, 3, 2, 3, 5, 2, 4, 8, 5, 2, 1, 5, 5, 9, 2, 7, 2, 2, 4, 3]",162,"[1 1 1 1 2 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 2 2 3 1 2 1
 1 1 1]",53,0.320436507937
"the Duchess, the Duchess!","[3, 7, 3, 7]",20,[1 2 1 2],6,0.0
Oh!,[2],2,[1],1,0.0
won't she be savage if I've kept her waiting!',"[2, 3, 3, 2, 6, 2, 1, 3, 4, 3, 7]",36,[1 0 0 1 2 1 1 0 1 1 2],10,0.0
"Alice felt so desperate that she was ready to ask help of any one; so, when the Rabbit came near her, she began, in a low, timid voice, 'If you please, sir--' The Rabbit started violently, dropped the white kid gloves and the fan, and skurried away into the darkness as hard as he could go.","[5, 4, 2, 9, 4, 3, 3, 5, 2, 3, 4, 2, 3, 3, 2, 4, 3, 6, 4, 4, 3, 3, 5, 2, 1, 3, 5, 5, 3, 3, 6, 3, 3, 6, 7, 9, 7, 3, 5, 3, 6, 3, 3, 3, 3, 8, 4, 4, 3, 8, 2, 4, 2, 2, 5, 2]",222,"[2 1 1 3 1 0 1 3 1 1 1 1 2 1 1 1 1 2 1 2 1 0 2 1 1 1 2 1 1 1 2 1 1 2 1 3 1
 1 1 1 1 1 1 1 1 2 2 2 1 2 1 1 1 1 1 1]",72,-0.19880952381
"Alice took up the fan and gloves, and, as the hall was very hot, she kept fanning herself all the time she went on talking: 'Dear, dear!","[5, 4, 2, 3, 3, 3, 6, 3, 2, 3, 4, 3, 4, 3, 3, 4, 7, 7, 3, 3, 4, 3, 4, 2, 7, 5, 4]",104,[2 1 1 1 1 1 1 1 1 1 1 1 2 1 0 1 2 2 1 1 1 0 1 1 2 2 2],32,0.40625
How queer everything is to-day!,"[3, 5, 10, 2, 6]",26,[1 1 4 1 2],9,0.0
And yesterday things went on just as usual.,"[3, 9, 6, 4, 2, 4, 2, 5]",35,[1 3 1 1 1 1 1 2],11,-0.25
I wonder if I've been changed in the night?,"[1, 6, 2, 1, 3, 4, 7, 2, 3, 5]",34,[1 2 1 1 0 1 1 1 1 1],10,0.0
Let me think: was I the same when I got up this morning?,"[3, 2, 5, 3, 1, 3, 4, 4, 1, 3, 2, 4, 7]",42,[1 1 1 1 1 1 1 1 1 1 1 1 2],14,0.0
I almost think I can remember feeling a little different.,"[1, 6, 5, 1, 3, 8, 7, 1, 6, 9]",47,[1 2 1 1 1 3 2 1 1 3],16,-0.09375
"But if I'm not the same, the next question is, Who in the world am I?","[3, 2, 1, 2, 3, 3, 4, 3, 4, 8, 2, 3, 2, 3, 5, 2, 1]",51,[1 1 1 0 1 1 1 1 1 2 1 1 1 1 1 1 1],17,0.0
"Ah, THAT'S the great puzzle!'","[2, 4, 2, 3, 5, 6]",22,[1 1 0 1 2 1],6,1.0
"And she began thinking over all the children she knew that were of the same age as herself, to see if she could have been changed for any of them.","[3, 3, 5, 8, 4, 3, 3, 8, 3, 4, 4, 4, 2, 3, 4, 3, 2, 7, 2, 3, 2, 3, 5, 4, 4, 7, 3, 3, 2, 4]",115,[1 0 2 2 2 1 1 2 0 1 1 1 1 1 1 1 1 2 1 1 1 0 1 1 1 1 1 2 1 1],33,0.0
"'I'm sure I'm not Ada,' she said, 'for her hair goes in such long ringlets, and mine doesn't go in ringlets at all; and I'm sure I can't be Mabel, for I know all sorts of things, and she, oh!","[2, 2, 4, 1, 2, 3, 3, 3, 4, 4, 3, 4, 4, 2, 4, 4, 8, 3, 4, 4, 3, 2, 2, 8, 2, 3, 3, 1, 2, 4, 1, 2, 3, 2, 5, 3, 1, 4, 3, 5, 2, 6, 3, 3, 2]",143,"[1 0 1 1 0 1 2 0 1 1 1 1 0 1 1 1 2 1 1 0 0 1 1 2 1 1 1 1 0 1 1 1 0 1 2 1 1
 1 1 1 1 1 1 0 1]",40,0.26875
she knows such a very little!,"[3, 5, 4, 1, 4, 6]",23,[0 1 1 1 2 1],6,-0.15234375
"Besides, SHE'S she, and I'm I, and--oh dear, how puzzling it all is!","[7, 3, 2, 3, 3, 1, 2, 1, 3, 2, 4, 3, 8, 2, 3, 2]",49,[2 0 0 0 1 1 0 1 1 1 2 1 2 1 1 1],15,0.0
I'll try if I know all the things I used to know.,"[1, 3, 3, 2, 1, 4, 3, 3, 6, 1, 4, 2, 4]",37,[1 0 1 1 1 1 1 1 1 1 1 1 1],12,0.0
"Let me see: four times five is twelve, and four times six is thirteen, and four times seven is--oh dear!","[3, 2, 3, 4, 5, 4, 2, 6, 3, 4, 5, 3, 2, 8, 3, 4, 5, 5, 2, 2, 4]",79,[1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 2],24,0.0
I shall never get to twenty at that rate!,"[1, 5, 5, 3, 2, 6, 2, 4, 4]",32,[1 1 2 1 1 2 1 1 1],11,0.0
"However, the Multiplication Table doesn't signify: let's try Geography.","[7, 3, 14, 5, 4, 3, 7, 3, 2, 3, 9]",60,[3 1 5 1 0 0 3 1 0 1 3],18,0.0
"London is the capital of Paris, and Paris is the capital of Rome, and Rome--no, THAT'S all wrong, I'm certain!","[6, 2, 3, 7, 2, 5, 3, 5, 2, 3, 7, 2, 4, 3, 4, 2, 4, 2, 3, 5, 1, 2, 7]",84,[2 1 1 3 1 2 1 2 1 1 3 1 1 1 1 1 1 0 1 1 1 0 2],29,-0.116071428571
I must have been changed for Mabel!,"[1, 4, 4, 4, 7, 3, 5]",28,[1 1 1 1 1 1 2],8,0.0
"I'll try and say ""How doth the little--""' and she crossed her hands on her lap as if she were saying lessons, and began to repeat it, but her voice sounded hoarse and strange, and the words did not come the same as they used to do:--       'How doth the little crocodile       Improve his shining tail,      And pour the waters of the Nile       On every golden scale!","[1, 3, 3, 3, 3, 3, 4, 3, 6, 3, 3, 7, 3, 5, 2, 3, 3, 2, 2, 3, 4, 6, 7, 3, 5, 2, 6, 2, 3, 3, 5, 7, 6, 3, 7, 3, 3, 5, 3, 3, 4, 3, 4, 2, 4, 4, 2, 2, 4, 4, 3, 6, 9, 7, 3, 7, 4, 3, 4, 3, 6, 2, 3, 4, 2, 5, 6, 5]",266,"[1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 2 1 2 1 3 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 2 1 2 1 1 1 1 2 1 1 1 1 3 2 1]",77,-0.01
"'How cheerfully he seems to grin,       How neatly spread his claws,      And welcome little fishes in       With gently smiling jaws!'","[4, 10, 2, 5, 2, 4, 3, 6, 6, 3, 5, 3, 7, 6, 6, 2, 4, 6, 7, 4]",95,[1 3 1 1 1 1 1 3 2 1 1 1 2 1 1 1 1 2 2 1],28,0.315625
"'I'm sure those are not the right words,' said poor Alice, and her eyes filled with tears again as she went on, 'I must be Mabel after all, and I shall have to go and live in that poky little house, and have next to no toys to play with, and oh!","[2, 2, 4, 5, 3, 3, 3, 5, 5, 4, 4, 5, 3, 3, 4, 6, 4, 5, 5, 2, 3, 4, 2, 2, 4, 2, 5, 5, 3, 3, 1, 5, 4, 2, 2, 3, 4, 2, 4, 4, 6, 5, 3, 4, 4, 2, 2, 4, 2, 4, 4, 3, 2]",186,"[1 0 1 1 1 1 1 1 1 1 1 2 1 1 0 1 1 2 2 1 0 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1
 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1]",56,0.104939703154
ever so many lessons to learn!,"[4, 2, 4, 7, 2, 5]",24,[2 1 2 2 1 2],10,0.625
"No, I've made up my mind about it; if I'm Mabel, I'll stay down here!","[2, 1, 3, 4, 2, 2, 4, 5, 2, 2, 1, 2, 5, 1, 3, 4, 4, 4]",51,[1 1 0 1 1 1 1 2 1 1 1 0 2 1 0 1 1 1],17,-0.194444444444
"It'll be no use their putting their heads down and saying ""Come up again, dear!""","[2, 3, 2, 2, 3, 5, 7, 5, 5, 4, 3, 6, 4, 2, 5, 4]",62,[1 0 1 1 1 1 2 1 2 1 1 1 1 1 2 2],19,-0.194444444444
"I shall only look up and say ""Who am I then?","[1, 5, 4, 4, 2, 3, 3, 3, 2, 1, 4]",32,[1 1 2 1 1 1 1 1 1 1 1],12,0.0
"Tell me that first, and then, if I like being that person, I'll come up: if not, I'll stay down here till I'm somebody else""--but, oh dear!'","[4, 2, 4, 5, 3, 4, 2, 1, 4, 5, 4, 6, 1, 3, 4, 2, 2, 3, 1, 3, 4, 4, 4, 4, 1, 2, 8, 4, 3, 2, 4]",103,[1 1 1 1 1 1 1 1 1 1 1 2 1 0 1 1 1 1 1 0 1 1 1 1 1 0 4 1 1 1 2],33,0.0277777777778
"cried Alice, with a sudden burst of tears, 'I do wish they WOULD put their heads down!","[5, 5, 4, 1, 6, 5, 2, 5, 2, 2, 4, 4, 5, 3, 5, 5, 4]",67,[1 2 1 1 2 1 1 2 1 1 1 1 1 1 1 2 1],21,-0.0972222222222
I am so VERY tired of being all alone here!',"[1, 2, 2, 4, 5, 2, 5, 3, 5, 4]",33,[1 1 1 2 1 1 1 1 2 1],12,-0.65
"As she said this she looked down at her hands, and was surprised to see that she had put on one of the Rabbit's little white kid gloves while she was talking.","[2, 3, 4, 4, 3, 6, 4, 2, 3, 5, 3, 3, 9, 2, 3, 4, 3, 3, 3, 2, 3, 2, 3, 6, 2, 6, 5, 3, 6, 5, 3, 3, 7]",125,[1 0 1 1 0 1 1 1 1 1 1 1 2 1 1 1 0 1 1 1 1 1 1 2 0 1 1 1 1 1 0 1 2],31,-0.0607638888889
'How CAN I have done that?',"[4, 3, 1, 4, 4, 4]",20,[1 1 1 1 1 1],6,0.0
she thought.,"[3, 7]",10,[0 1],1,0.0
'I must be growing small again.',"[2, 4, 2, 7, 5, 5]",25,[1 1 1 2 1 2],8,-0.25
"She got up and went to the table to measure herself by it, and found that, as nearly as she could guess, she was now about two feet high, and was going on shrinking rapidly: she soon found out that the cause of this was the fan she was holding, and she dropped it hastily, just in time to avoid shrinking away altogether.","[3, 3, 2, 3, 4, 2, 3, 5, 2, 7, 7, 2, 2, 3, 5, 4, 2, 6, 2, 3, 5, 5, 3, 3, 3, 5, 3, 4, 4, 3, 3, 5, 2, 9, 7, 3, 4, 5, 3, 4, 3, 5, 2, 4, 3, 3, 3, 3, 3, 7, 3, 3, 7, 2, 7, 4, 2, 4, 2, 5, 9, 4, 10]",251,"[0 1 1 1 1 1 1 1 1 3 2 1 1 1 1 1 1 3 1 0 1 1 0 1 1 2 1 1 1 1 1 1 1 2 3 0 1
 1 1 1 1 1 1 1 1 1 1 0 1 2 1 0 1 1 3 1 1 1 1 2 2 2 4]",75,0.13
'That WAS a narrow escape!',"[5, 3, 1, 6, 6]",21,[1 1 1 2 2],7,-0.25
"said Alice, a good deal frightened at the sudden change, but very glad to find herself still in existence; 'and now for the garden!'","[4, 5, 1, 4, 4, 10, 2, 3, 6, 6, 3, 4, 4, 2, 4, 7, 5, 2, 9, 4, 3, 3, 3, 6]",104,[1 2 1 1 2 2 1 1 2 1 1 2 1 1 1 2 1 1 3 1 1 1 1 2],33,0.504166666667
"and she ran with all speed back to the little door: but, alas!","[3, 3, 3, 4, 3, 5, 4, 2, 3, 6, 4, 3, 4]",47,[1 0 1 1 1 0 1 1 1 1 1 1 2],12,-0.229166666667
"the little door was shut again, and the little golden key was lying on the glass table as before, 'and things are worse than ever,' thought the poor child, 'for I never was so small as this before, never!","[3, 6, 4, 3, 4, 5, 3, 3, 6, 6, 3, 3, 5, 2, 3, 5, 5, 2, 6, 4, 6, 3, 5, 4, 4, 7, 3, 4, 5, 4, 1, 5, 3, 2, 5, 2, 4, 6, 5]",159,"[1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1
 2 2]",46,-0.169642857143
"And I declare it's too bad, that it is!'","[3, 1, 7, 2, 2, 3, 3, 4, 2, 2]",29,[1 1 2 1 0 1 1 1 1 1],10,-0.875
"As she said these words her foot slipped, and in another moment, splash!","[2, 3, 4, 5, 5, 3, 4, 7, 3, 2, 7, 6, 6]",57,[1 0 1 1 1 1 1 1 1 1 3 2 1],15,0.0
she was up to her chin in salt water.,"[3, 3, 2, 2, 3, 4, 2, 4, 5]",28,[0 1 1 1 1 1 1 1 2],9,0.0
"Her first idea was that she had somehow fallen into the sea, 'and in that case I can go back by railway,' she said to herself.","[3, 5, 4, 3, 4, 3, 3, 7, 6, 4, 3, 3, 4, 2, 4, 4, 1, 3, 2, 4, 2, 7, 3, 4, 2, 7]",97,[1 1 3 1 1 0 1 3 2 2 1 2 1 1 1 1 1 1 1 1 1 2 0 1 1 2],33,0.125
"(Alice had been to the seaside once in her life, and had come to the general conclusion, that wherever you go to on the English coast you find a number of bathing machines in the sea, some children digging in the sand with wooden spades, then a row of lodging houses, and behind them a railway station.)","[5, 3, 4, 2, 3, 7, 4, 2, 3, 4, 3, 3, 4, 2, 3, 7, 10, 4, 8, 3, 2, 2, 2, 3, 7, 5, 3, 4, 1, 6, 2, 7, 8, 2, 3, 3, 4, 8, 7, 2, 3, 4, 4, 6, 6, 4, 1, 3, 2, 7, 6, 3, 6, 4, 1, 7, 7]",239,"[2 1 1 1 1 3 1 1 1 1 1 1 1 1 1 3 3 1 3 1 1 1 1 1 2 1 1 1 1 2 1 2 2 1 1 2 1
 2 2 1 1 1 1 2 1 1 1 1 1 2 1 1 2 1 1 2 2]",78,-0.0875
"However, she soon made out that she was in the pool of tears which she had wept when she was nine feet high.","[7, 3, 4, 4, 3, 4, 3, 3, 2, 3, 4, 2, 5, 5, 3, 3, 4, 4, 3, 3, 4, 4, 4]",84,[3 0 1 1 1 1 0 1 1 1 1 1 2 1 0 1 1 1 0 1 1 1 1],22,0.16
'I wish I hadn't cried so much!',"[2, 4, 1, 3, 3, 5, 2, 4]",24,[1 1 1 1 0 1 1 1],7,0.25
"said Alice, as she swam about, trying to find her way out.","[4, 5, 2, 3, 4, 5, 6, 2, 4, 3, 3, 3]",44,[1 2 1 0 1 2 1 1 1 1 1 1],13,0.0
"'I shall be punished for it now, I suppose, by being drowned in my own tears!","[2, 5, 2, 8, 3, 2, 3, 1, 7, 2, 5, 7, 2, 2, 3, 5]",59,[1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 2],19,0.325
"That WILL be a queer thing, to be sure!","[4, 4, 2, 1, 5, 5, 2, 2, 4]",29,[1 1 1 1 1 1 1 1 1],9,0.625
"However, everything is queer to-day.'","[7, 10, 2, 5, 6]",30,[3 4 1 1 2],11,0.0
"Just then she heard something splashing about in the pool a little way off, and she swam nearer to make out what it was: at first she thought it must be a walrus or hippopotamus, but then she remembered how small she was now, and she soon made out that it was only a mouse that had slipped in like herself.","[4, 4, 3, 5, 9, 9, 5, 2, 3, 4, 1, 6, 3, 3, 3, 3, 4, 6, 2, 4, 3, 4, 2, 3, 2, 5, 3, 7, 2, 4, 2, 1, 6, 2, 12, 3, 4, 3, 10, 3, 5, 3, 3, 3, 3, 3, 4, 4, 3, 4, 2, 3, 4, 1, 5, 4, 3, 7, 2, 4, 7]",241,"[1 1 0 2 3 2 2 1 1 1 1 1 1 1 1 0 1 3 1 1 1 1 1 1 1 1 0 1 1 1 1 1 2 1 5 1 1
 0 3 1 1 0 1 1 1 0 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2]",71,-0.046875
"'Would it be of any use, now,' thought Alice, 'to speak to this mouse?","[6, 2, 2, 2, 3, 3, 3, 7, 5, 3, 5, 2, 4, 5]",52,[1 1 1 1 2 1 1 1 2 1 2 1 1 1],17,0.0
"Everything is so out-of-the-way down here, that I should think very likely it can talk: at any rate, there's no harm in trying.'","[10, 2, 2, 14, 4, 4, 4, 1, 6, 5, 4, 6, 2, 3, 4, 2, 3, 4, 5, 2, 2, 4, 2, 6]",101,[4 1 1 4 1 1 1 1 1 1 2 3 1 1 1 1 2 1 1 0 1 1 1 1],33,-0.0777777777778
"So she began: 'O Mouse, do you know the way out of this pool?","[2, 3, 5, 2, 5, 2, 3, 4, 3, 3, 3, 2, 4, 4]",45,[1 0 2 1 1 1 1 1 1 1 1 1 1 1],14,0.0
"I am very tired of swimming about here, O Mouse!'","[1, 2, 4, 5, 2, 8, 5, 4, 1, 5]",37,[1 1 2 1 1 2 2 1 1 1],13,-0.65
"(Alice thought this must be the right way of speaking to a mouse: she had never done such a thing before, but she remembered having seen in her brother's Latin Grammar, 'A mouse--of a mouse--to a mouse--a mouse--O mouse!')","[5, 7, 4, 4, 2, 3, 5, 3, 2, 8, 2, 1, 5, 3, 3, 5, 4, 4, 1, 5, 6, 3, 3, 10, 6, 4, 2, 3, 7, 2, 5, 7, 2, 5, 2, 1, 5, 2, 1, 5, 1, 5, 1, 5]",169,"[2 1 1 1 1 1 1 1 1 3 1 1 1 0 1 2 1 1 1 1 2 1 0 3 2 1 1 1 2 0 2 2 1 1 1 1 1
 1 1 1 1 1 1 1]",52,0.142857142857
"The Mouse looked at her rather inquisitively, and seemed to her to wink with one of its little eyes, but it said nothing.","[3, 5, 6, 2, 3, 6, 13, 3, 6, 2, 3, 2, 4, 4, 3, 2, 3, 6, 4, 3, 2, 4, 7]",96,[1 1 1 1 1 2 6 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 2],29,-0.1875
"'Perhaps it doesn't understand English,' thought Alice; 'I daresay it's a French mouse, come over with William the Conqueror.'","[8, 2, 4, 3, 10, 7, 7, 5, 2, 7, 2, 2, 1, 6, 5, 4, 4, 4, 7, 3, 9]",102,[2 1 0 0 3 2 1 2 1 3 1 0 1 1 1 1 2 1 3 1 3],30,0.0
